Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,time
8,8,8,6,4,6,4,2,0,0.8639625888551749,2000-01-11
0,2,6,0,4,0,6,4,4,0.1721175710174706,2000-01-28
5,9,5,6,4,4,9,4,8,0.37567963172103336,2000-01-19
5,4,7,3,3,0,4,6,2,0.739997367670651,2000-02-14
10,6,6,5,2,5,10,3,6,0.20710391878095924,2000-02-13
4,9,10,1,3,9,7,3,4,0.46977610830616645,2000-01-08
4,7,5,6,10,1,2,7,7,0.6567936941057555,2000-01-19
3,1,4,1,1,5,9,4,9,0.3759902493436288,2000-02-15
7,10,3,10,7,1,4,9,7,0.6659325078135511,2000-01-18
0,1,3,6,5,9,4,0,2,0.45846558682519967,2000-01-31
5,10,4,10,6,1,10,10,10,0.5586752150282693,2000-01-25
6,4,10,2,5,3,6,0,5,0.8357334788721635,2000-01-13
5,7,1,6,10,5,6,4,7,0.356300862365314,2000-02-18
4,2,3,2,2,2,6,9,5,0.9247545577744065,2000-02-11
0,1,2,0,10,0,2,9,6,0.3246000950031218,2000-02-03
8,1,6,4,4,0,9,10,7,0.29453735796090696,2000-01-22
8,1,1,8,1,7,5,7,3,0.36613705138137764,2000-02-18
1,9,2,1,4,7,7,1,8,0.22584839310350147,2000-02-09
5,0,9,4,2,9,4,6,9,0.35538972280378356,2000-01-19
9,4,9,8,10,10,6,5,9,0.3953384565585445,2000-02-19
8,5,5,10,10,6,9,9,6,0.2576835172895491,2000-01-25
8,3,0,5,10,3,4,0,6,0.5091397591557002,2000-02-20
6,2,9,1,4,4,0,4,0,0.6902404141426673,2000-01-25
2,9,5,4,0,6,2,0,7,0.6222355033078607,2000-01-26
2,7,8,4,9,6,1,4,3,0.06204476578539697,2000-02-08
3,0,2,5,6,1,10,10,6,0.8496569912778341,2000-02-06
5,0,6,5,9,8,10,6,7,0.5061058296063036,2000-01-15
7,1,9,3,7,9,3,0,6,0.021981636817370864,2000-02-13
1,2,0,0,4,1,5,10,10,0.1652950462007856,2000-02-17
4,1,3,3,5,4,7,9,7,0.8498134572730924,2000-01-06
9,5,7,1,3,6,10,8,4,0.3808846294212801,2000-02-19
3,0,3,4,1,8,2,10,6,0.8100188757690242,2000-01-27
8,7,9,5,10,9,8,1,10,0.1012296520590763,2000-01-22
8,5,5,8,8,5,10,8,3,0.7164775431167598,2000-02-19
7,4,6,5,10,5,10,3,5,0.618486426809618,2000-01-10
6,7,10,6,6,10,8,5,8,0.6136661162523461,2000-01-20
1,2,9,2,8,10,1,4,7,0.8153155260084926,2000-02-14
8,6,6,6,8,7,0,10,4,0.10751701847434791,2000-02-09
5,5,8,9,0,4,2,5,2,0.973333924376277,2000-01-31
7,4,7,8,1,8,10,3,5,0.3448563043970847,2000-01-22
2,2,8,2,5,1,4,8,2,0.38829778240046964,2000-01-01
5,7,0,6,4,8,10,6,4,0.9671485407214322,2000-01-28
8,1,0,7,1,4,7,0,10,0.2761506478489457,2000-02-09
6,7,5,8,6,3,10,5,1,0.3664976258801248,2000-02-16
3,6,4,3,9,5,0,10,5,0.5745971238873626,2000-01-08
1,6,8,3,4,5,8,3,9,0.5768650232451362,2000-01-10
1,6,5,1,2,7,5,3,7,0.40745860721651206,2000-02-11
0,5,0,1,9,7,0,8,4,0.35497348275247365,2000-02-13
7,10,9,8,2,8,9,5,0,0.16573167167036373,2000-01-22
7,4,7,5,6,1,6,2,1,0.7448774190721515,2000-01-11
5,0,6,0,0,3,4,4,8,0.23566708569430983,2000-01-21
10,2,8,2,1,0,2,6,7,0.3377637306989416,2000-02-13
5,3,10,2,10,0,9,2,10,0.339113269234561,2000-02-05
4,9,3,3,0,6,0,9,8,0.36161304848617226,2000-02-20
8,6,4,3,6,8,6,3,8,0.8994356818338588,2000-02-07
6,0,8,4,4,7,5,4,4,0.34757692332511225,2000-02-13
4,6,2,6,0,0,3,9,9,0.7659730198725898,2000-01-07
8,3,7,4,7,8,7,8,5,0.18369098310914944,2000-01-13
6,0,5,3,1,7,8,5,6,0.11516274651421476,2000-02-02
0,0,0,9,10,7,1,4,5,0.5800798330595189,2000-02-12
9,3,7,1,5,4,2,5,7,0.6226562417915514,2000-01-03
8,0,3,6,9,3,7,0,5,0.09855326049739388,2000-01-08
3,6,3,9,1,8,5,2,6,0.8964416752557887,2000-01-31
8,10,8,4,3,6,10,5,10,0.2205200656852503,2000-01-27
2,0,7,7,4,1,9,0,4,0.10193734463724435,2000-02-10
5,1,5,10,3,5,1,10,1,0.09956857646336226,2000-02-10
9,7,6,10,5,5,3,8,7,0.5807767669562609,2000-02-05
8,2,7,3,4,2,9,0,2,0.7368033859389274,2000-01-07
10,9,4,5,7,1,0,5,0,0.41909095544794195,2000-02-06
0,5,6,4,9,9,3,6,3,0.008536035415677268,2000-02-14
1,2,3,3,5,10,10,0,4,0.16668568264664319,2000-01-18
2,5,8,7,5,1,7,5,6,0.17276849400231176,2000-01-26
5,5,0,6,2,6,10,10,5,0.7241335879113041,2000-01-20
3,6,0,5,8,9,9,4,2,0.19616637145996296,2000-01-18
1,3,5,0,7,4,1,0,4,0.7331047686396379,2000-01-03
5,7,5,4,2,8,7,9,4,0.9777005005954236,2000-02-03
5,4,8,4,5,6,5,10,6,0.550134321979189,2000-01-06
2,4,1,8,7,3,4,3,9,0.708571463585903,2000-01-13
7,7,9,6,2,4,8,9,0,0.1763766396115034,2000-01-28
2,4,6,1,10,2,2,10,5,0.7249576098790775,2000-02-19
3,7,4,7,3,2,5,8,9,0.4078430969971254,2000-01-15
2,2,1,3,7,3,8,3,1,0.12187639885166601,2000-02-04
10,0,7,0,6,1,9,10,6,0.6837588191541267,2000-01-26
1,8,0,9,2,6,4,1,2,0.23712910696029654,2000-02-19
6,4,1,7,4,7,6,10,7,0.06176348313843294,2000-02-18
3,3,5,5,1,9,10,1,9,0.6402629982831592,2000-02-03
5,5,9,5,1,8,2,10,8,0.4529115881143132,2000-01-31
6,5,8,0,10,1,4,10,3,0.05663815395131111,2000-01-09
6,8,10,1,8,8,8,6,3,0.7066234052711492,2000-01-21
5,1,9,6,9,8,2,4,0,0.5911698170329029,2000-02-01
1,7,4,5,8,5,7,10,0,0.644288031038027,2000-01-17
6,0,7,3,3,1,10,4,10,0.6503795653487375,2000-01-14
1,4,2,7,6,9,9,1,4,0.788036492485788,2000-01-20
7,3,9,3,9,7,0,9,8,0.873501885471865,2000-01-06
7,5,7,6,7,5,3,6,3,0.4443851213160225,2000-01-30
5,0,8,0,9,9,3,8,7,0.008786504672603557,2000-01-27
1,10,9,2,0,3,7,7,4,0.3797190216750488,2000-02-02
3,1,10,3,6,6,7,0,4,0.21526995403407811,2000-02-14
0,1,4,4,3,8,0,2,10,0.8040616099309961,2000-02-04
1,6,0,9,2,7,2,0,6,0.8833216771692932,2000-01-02
0,4,3,10,5,3,2,2,8,0.6624522530637514,2000-02-16
4,6,3,8,7,6,10,3,8,0.8424943077451136,2000-02-20
6,7,9,7,6,3,0,0,6,0.5771836768934231,2000-01-05
5,8,1,10,7,8,10,3,9,0.6859197826598592,2000-01-04
7,5,6,7,2,2,6,2,8,0.01028627063422527,2000-02-03
5,9,6,2,3,8,6,7,5,0.4156931291546476,2000-01-11
10,5,6,7,5,5,3,0,7,0.26840901857731625,2000-01-22
4,5,3,7,1,2,2,10,1,0.5385562697276418,2000-01-05
2,8,1,8,7,1,5,7,2,0.15091578677835882,2000-01-24
2,3,1,2,3,6,7,4,8,0.4434939290491796,2000-02-17
4,5,3,6,8,8,3,9,10,0.3512227561327115,2000-01-20
7,5,2,3,7,10,8,0,0,0.6227714120051224,2000-02-04
9,9,9,4,6,4,1,0,1,0.8625463037584192,2000-01-10
5,2,1,4,8,6,0,1,5,0.300937760359439,2000-02-20
9,1,6,0,9,2,3,1,9,0.9882978616660517,2000-01-12
10,10,5,6,2,6,5,6,3,0.9808768097352804,2000-02-14
7,4,6,4,1,4,4,6,6,0.9061572438865678,2000-01-03
10,6,6,8,3,8,10,0,6,0.9139072480570124,2000-01-29
8,5,5,6,4,10,3,9,4,0.3365215377657462,2000-01-04
9,10,7,8,5,1,6,5,7,0.6180412234792941,2000-01-29
5,3,6,10,8,2,2,3,8,0.1816944202847296,2000-01-08
2,2,8,1,7,1,3,9,10,0.08277220033615285,2000-01-26
9,2,0,2,3,0,6,5,6,0.3341672920778965,2000-01-21
6,10,5,0,1,4,4,1,10,0.36599927111105546,2000-02-12
4,1,2,3,2,10,2,8,3,0.07597632648745256,2000-01-27
10,7,4,7,9,7,0,1,8,0.4671209215105445,2000-01-21
3,10,9,10,8,10,0,2,6,0.24693021688996364,2000-02-18
8,7,6,5,8,1,4,4,2,0.7362470417780168,2000-02-16
3,4,2,3,10,1,2,8,0,0.4353815715945154,2000-02-07
8,9,8,9,5,10,4,1,1,0.08629345188203996,2000-01-29
5,7,4,9,1,7,4,6,3,0.09993979961448851,2000-01-27
10,5,5,0,4,5,0,9,4,0.33469064795931713,2000-01-10
4,6,5,5,6,5,3,5,6,0.011180992969510917,2000-01-07
7,6,10,0,0,2,9,10,1,0.24166589431164842,2000-01-10
7,5,5,1,7,10,2,0,9,0.943819361195001,2000-01-12
0,7,4,8,5,9,3,10,8,0.6612904901476616,2000-01-14
1,7,9,0,6,0,10,5,1,0.14175169377832852,2000-02-18
3,0,4,0,3,0,4,0,2,0.2597358786047559,2000-01-02
7,10,1,2,9,2,4,7,3,0.35939507326821296,2000-01-15
10,9,6,8,4,5,6,7,8,0.28599442548060916,2000-02-08
6,5,9,1,8,10,6,4,0,0.021333017200165005,2000-01-21
3,3,3,3,3,6,1,3,1,0.6342395133107464,2000-01-09
2,7,2,9,10,6,10,6,7,0.3282914549602175,2000-01-27
5,5,3,7,8,8,8,3,6,0.012664196018133511,2000-01-26
7,10,10,1,9,0,4,1,1,0.7928851894304013,2000-01-05
8,7,6,4,7,2,0,10,3,0.6733070019634709,2000-02-20
4,3,3,10,9,8,1,5,6,0.26103379826202866,2000-02-19
5,10,5,7,2,6,7,6,1,0.7718813175366862,2000-01-20
6,2,9,0,9,8,4,6,1,0.5424264107662979,2000-01-10
5,2,6,10,0,10,10,7,7,0.460515919636746,2000-01-03
6,10,6,6,1,4,8,7,2,0.03611253261342695,2000-02-01
6,6,3,7,0,2,10,7,10,0.7263690002567283,2000-01-08
0,4,0,7,7,1,1,4,5,0.9864904196584486,2000-01-18
1,5,6,9,6,8,2,2,4,0.37328624666651467,2000-02-18
5,0,3,5,2,7,5,10,0,0.9332157379461608,2000-01-22
10,6,10,6,3,4,5,0,5,0.698545044034582,2000-02-17
0,10,0,7,2,3,4,0,9,0.8923802908382279,2000-01-15
5,0,8,9,5,0,5,2,6,0.8795652045937262,2000-01-29
2,7,10,10,5,1,0,4,0,0.7471238677182231,2000-02-01
3,0,0,4,4,5,0,7,7,0.5182327729170971,2000-02-03
0,5,4,0,5,3,8,9,1,0.865379297225587,2000-02-14
5,3,0,2,0,1,0,1,7,0.26282959733928357,2000-01-04
8,3,9,8,4,1,10,1,1,0.4716489817381857,2000-02-14
5,5,7,8,4,1,4,4,6,0.43574462709338424,2000-01-13
10,2,1,3,0,10,4,4,8,0.052223251384535874,2000-02-02
3,10,3,2,1,1,6,5,3,0.9553910644834595,2000-02-02
4,5,3,9,2,6,2,10,2,0.18907545749205124,2000-02-12
0,8,7,9,8,1,8,9,4,0.599797244178192,2000-02-01
3,8,5,6,4,9,8,10,5,0.8352896220400007,2000-02-09
9,4,9,1,5,9,8,9,3,0.07142828984479166,2000-01-01
9,1,9,5,3,5,6,1,8,0.025373657177058417,2000-02-03
3,7,4,9,3,2,9,10,1,0.12720666766523425,2000-02-19
6,4,6,9,7,2,10,7,6,0.797048239878869,2000-02-02
8,10,10,1,9,4,6,1,1,0.8800548585379231,2000-01-26
0,3,9,10,4,5,8,2,5,0.5170545536603955,2000-01-27
6,4,8,8,3,5,6,2,3,0.4464857273082793,2000-01-01
0,6,3,5,10,5,8,9,3,0.5303456095962383,2000-02-12
8,0,10,0,6,7,5,2,0,0.18982161086885352,2000-01-07
7,2,3,0,6,3,0,1,2,0.8794583046950948,2000-01-05
1,4,1,7,2,6,4,7,5,0.08382315156280462,2000-01-19
9,5,3,3,7,1,9,2,8,0.32600732877292105,2000-01-28
4,10,5,1,10,4,1,2,7,0.7693089525701713,2000-01-18
8,3,9,6,7,5,2,0,6,0.16054631934678243,2000-02-02
4,7,6,8,8,7,4,8,8,0.33869701318166756,2000-02-19
7,7,9,8,4,6,5,5,5,0.7559961045209007,2000-01-24
5,10,5,7,4,10,8,2,4,0.4768432914898242,2000-01-17
6,10,3,8,4,1,7,10,10,0.6295137587152104,2000-01-12
3,6,1,6,10,7,6,6,10,0.3231712495701894,2000-02-08
5,5,10,10,5,4,6,3,5,0.4463289875979486,2000-01-15
0,8,2,5,2,4,8,1,5,0.1417970840538626,2000-02-15
9,5,8,5,8,2,3,5,7,0.5240874561153551,2000-01-13
10,8,4,0,1,0,5,10,10,0.7422761280110404,2000-01-27
5,7,8,8,1,4,0,10,9,0.21296564833131681,2000-01-20
8,8,7,9,3,1,9,0,6,0.8737818564661094,2000-01-23
3,5,9,5,5,1,4,9,3,0.6485483994734667,2000-02-14
6,1,7,5,9,2,9,8,7,0.28183925598340864,2000-01-27
4,4,9,1,8,10,9,8,10,0.7406136258068317,2000-01-29
5,0,2,1,8,1,10,6,3,0.12535638353524947,2000-01-03
3,3,2,1,0,5,1,2,10,0.6724125259128442,2000-01-07
7,9,4,9,7,4,6,7,1,0.5120889706456176,2000-01-02
8,8,2,6,6,9,1,6,7,0.32890940343922936,2000-02-01
5,8,5,5,6,9,8,3,6,0.36939463613734436,2000-01-22
8,4,6,7,1,4,2,0,4,0.15172007435728085,2000-02-14
1,4,3,3,0,9,1,7,10,0.13118888706014287,2000-02-18
1,5,0,8,4,2,1,0,5,0.05532815197650742,2000-01-15
10,5,7,3,4,0,6,4,8,0.9342984494731973,2000-02-03
7,6,5,9,8,4,3,4,4,0.20026140506451673,2000-02-14
8,1,9,1,3,4,6,4,9,0.9706792183351759,2000-01-18
4,1,2,2,8,0,8,9,1,0.09037624532737187,2000-01-08
1,7,5,1,0,8,5,9,7,0.7942911619377757,2000-02-02
4,10,5,5,5,2,2,4,4,0.30086636337830175,2000-02-20
10,8,5,9,8,4,4,6,9,0.4289546318665327,2000-02-14
8,8,5,7,9,7,9,8,6,0.7808331443608145,2000-01-29
6,5,6,8,9,6,4,4,8,0.1736275810296155,2000-02-04
7,8,3,10,6,9,6,7,7,0.7059722805213176,2000-01-22
6,1,5,3,4,6,7,3,8,0.2831112498961571,2000-01-14
5,0,2,0,8,4,8,4,6,0.7002860197669396,2000-02-15
1,6,8,8,7,2,7,7,4,0.3052351046784103,2000-01-28
6,2,9,5,4,3,10,3,7,0.22580439633192273,2000-01-04
0,0,0,2,1,2,7,3,0,0.6743628708243866,2000-02-01
4,9,6,6,6,7,10,3,0,0.2950272825126302,2000-01-06
2,0,4,2,2,3,10,0,8,0.7194281832246233,2000-01-25
2,0,7,6,3,7,9,10,4,0.3253252048622849,2000-01-17
8,3,6,0,10,3,10,2,4,0.751297446541636,2000-01-22
4,5,4,5,10,9,3,8,4,0.29479701236711975,2000-01-09
2,8,10,3,9,3,5,8,2,0.8071130773276344,2000-01-27
10,9,6,9,6,1,8,0,10,0.8911902038557242,2000-01-17
10,5,7,7,0,7,3,2,7,0.12417849522137847,2000-01-07
7,0,8,2,7,0,2,8,7,0.18148309055833978,2000-02-18
5,10,4,5,7,1,9,9,9,0.6179529859717297,2000-01-08
3,1,4,1,10,6,5,8,2,0.20675639319177896,2000-01-12
10,5,8,8,1,8,0,1,6,0.6525101727741737,2000-01-09
3,0,2,5,3,1,0,5,4,0.5171274186309709,2000-02-08
3,3,2,2,6,3,0,0,7,0.6196808096538878,2000-01-31
6,2,5,1,0,4,6,2,2,0.21487034938301142,2000-01-31
3,4,10,5,0,2,9,8,7,0.16040501110469407,2000-02-08
1,9,3,9,5,2,3,0,9,0.3643008920712453,2000-02-18
6,2,10,2,10,4,10,2,1,0.803710827628351,2000-01-18
3,8,1,5,0,2,5,0,0,0.4810221006444103,2000-01-18
8,7,6,2,8,7,0,5,9,0.22129809380412302,2000-01-17
7,9,3,9,8,9,9,0,8,0.1678662926789779,2000-01-07
2,9,3,8,9,0,8,9,3,0.33341821350051226,2000-01-02
5,6,8,10,1,7,4,2,6,0.3259448593880473,2000-02-19
7,9,7,0,3,6,6,1,8,0.6042467109679965,2000-01-07
3,10,6,1,5,0,10,6,9,0.6805729811587884,2000-02-04
9,1,4,10,6,6,7,4,8,0.7098521908247554,2000-02-14
0,0,8,8,10,0,4,10,0,0.8650605192751697,2000-02-03
2,10,8,8,1,5,9,2,7,0.1538489282032105,2000-01-02
2,4,9,5,10,9,2,3,7,0.5053268004212538,2000-01-03
9,2,2,3,10,1,10,4,4,0.2138371321146466,2000-02-15
3,9,3,8,6,10,6,1,0,0.6059524297345927,2000-02-10
1,6,2,8,5,6,0,1,2,0.32948869531682334,2000-01-22
10,4,9,4,5,6,8,7,7,0.5186999769786954,2000-01-02
4,10,9,10,7,9,1,2,6,0.4423071881360877,2000-02-09
4,6,1,8,6,3,0,2,9,0.9615519087390273,2000-01-18
10,7,1,5,5,1,1,2,7,0.3241092864868659,2000-02-11
2,3,9,8,6,3,3,2,4,0.8868588745845254,2000-01-03
9,6,7,9,7,6,1,2,0,0.9691893524513601,2000-02-13
4,5,1,3,5,10,8,0,9,0.4694612337298254,2000-01-11
8,0,5,0,3,4,4,5,10,0.7696414483709235,2000-01-19
10,8,4,10,9,0,7,10,5,0.7052735945005669,2000-01-30
1,8,2,5,4,5,6,6,4,0.7608486019681706,2000-02-02
10,0,10,7,5,4,0,0,9,0.10701466663927628,2000-02-06
3,10,4,9,3,10,9,4,0,0.27496976345662216,2000-01-28
7,6,10,8,4,10,3,8,3,0.057738287426251866,2000-01-09
8,0,7,0,0,6,5,0,8,0.07008834660801988,2000-01-27
9,1,1,5,5,2,0,2,3,0.5338043160281954,2000-01-01
5,0,10,3,3,7,5,6,6,0.027129543754846108,2000-01-21
9,4,6,8,3,3,0,1,3,0.14476525834057674,2000-01-13
10,3,10,5,4,1,7,9,0,0.20156176240194978,2000-02-11
2,1,10,6,1,4,2,8,4,0.7110337391596669,2000-02-16
9,1,3,8,1,1,4,2,3,0.01608180590368835,2000-01-31
9,5,5,0,5,4,6,8,1,0.7224759379748316,2000-02-05
5,3,5,10,4,9,0,3,6,0.1339023096114722,2000-02-04
8,1,6,0,0,1,0,3,0,0.321111977735838,2000-02-10
8,4,9,5,7,8,0,7,10,0.49760802544366844,2000-01-23
0,0,1,5,9,4,0,2,3,0.11393852567772211,2000-01-20
7,3,1,2,1,4,5,5,0,0.8601740455118344,2000-02-08
8,3,7,7,7,1,10,5,4,0.376716246508792,2000-01-08
5,7,0,8,7,1,4,2,3,0.7917714946557386,2000-01-08
0,3,5,5,0,8,2,0,7,0.4449100156611405,2000-02-13
10,8,9,2,7,8,6,1,10,0.43935843638120575,2000-01-08
5,9,0,8,8,7,5,3,0,0.5357892669712337,2000-01-11
10,0,6,4,10,9,4,8,2,0.31604526211852,2000-02-20
0,4,3,3,4,10,7,5,4,0.9653720740789112,2000-01-04
6,8,8,9,4,8,8,7,9,0.5966479522869438,2000-02-10
3,10,6,7,6,4,3,8,2,0.5642383435142081,2000-01-19
9,5,0,10,7,5,9,5,9,0.2467130898390597,2000-02-02
2,4,7,1,5,8,1,5,1,0.3405409143052489,2000-01-09
10,5,5,4,8,7,1,7,10,0.9087598382968156,2000-02-03
6,5,7,8,4,3,9,8,9,0.8159270389992294,2000-01-03
5,1,9,0,4,8,2,8,10,0.8162265973699357,2000-01-08
10,7,8,7,1,3,1,8,9,0.5383662194948993,2000-02-20
10,9,7,7,2,9,10,3,5,0.8498969951684252,2000-01-17
8,5,5,10,0,1,9,7,8,0.3441803811343046,2000-01-08
8,2,9,0,5,7,6,4,10,0.520916432778232,2000-01-12
4,9,8,10,6,6,2,8,6,0.9901399142684927,2000-01-12
4,8,1,2,3,2,3,9,0,0.49203408279787186,2000-02-02
5,8,10,6,5,4,7,0,8,0.2254109828435803,2000-01-04
6,2,3,1,10,3,0,9,0,0.7976312590546996,2000-02-06
5,9,8,7,1,1,2,3,7,0.09673983352274407,2000-02-15
5,4,6,4,1,0,0,4,5,0.668733322687307,2000-01-22
3,3,3,3,5,10,6,8,4,0.5638690118665861,2000-01-31
1,3,6,8,9,9,7,3,1,0.05472006916423977,2000-01-01
5,8,3,8,5,5,3,5,9,0.43160827982954686,2000-02-09
6,2,7,4,2,4,1,2,4,0.9439922835180725,2000-02-08
10,1,4,9,9,8,4,3,8,0.1668172069007926,2000-02-16
2,5,1,0,5,10,4,7,2,0.49519079408337885,2000-01-15
2,0,4,5,3,9,9,5,4,0.5067609622577058,2000-01-23
0,2,2,3,1,2,2,1,7,0.9608873807414076,2000-02-10
2,1,2,7,7,10,2,1,5,0.07733287020959778,2000-01-21
6,3,1,10,5,8,7,8,3,0.5917671460060605,2000-01-26
5,9,2,5,7,5,10,2,8,0.14764011878309136,2000-01-10
1,2,6,8,10,1,1,4,9,0.5042507476520739,2000-01-05
9,6,7,6,10,0,3,0,5,0.47488214333149636,2000-02-14
3,9,5,8,7,8,8,1,6,0.6894795955275492,2000-01-19
2,5,2,6,4,7,9,8,2,0.5713145399133045,2000-01-25
9,5,0,5,2,6,3,1,4,0.12122302236364424,2000-01-17
9,1,3,2,8,10,2,1,0,0.5110855048304355,2000-01-08
9,10,5,10,6,5,9,3,7,0.5807462645755006,2000-02-01
4,3,3,1,3,10,0,2,9,0.5024804235965665,2000-02-17
7,6,6,0,5,6,3,4,6,0.6187800923319408,2000-01-09
7,0,6,0,5,7,5,5,1,0.30010964323323486,2000-01-26
8,5,6,5,4,4,5,0,6,0.47904284836044553,2000-02-07
3,5,10,8,5,6,0,6,5,0.06172119009613475,2000-02-08
0,6,4,8,5,4,7,0,10,0.13380957330227372,2000-01-13
1,1,2,5,8,4,1,8,1,0.807820201162272,2000-02-16
6,10,6,3,0,2,10,10,0,0.019335664335072167,2000-01-07
9,5,3,1,5,10,6,6,3,0.8872149974846195,2000-01-01
1,0,8,5,5,6,4,1,8,0.5826639257143221,2000-01-14
6,5,4,2,0,6,10,0,10,0.057549407184877,2000-01-27
5,5,7,6,2,7,0,1,1,0.006757335099564998,2000-02-14
4,5,3,2,2,2,10,1,2,0.3671467792784916,2000-02-05
5,0,6,6,8,4,6,9,7,0.1637761455296758,2000-01-17
10,0,7,2,9,6,9,7,7,0.313354643528004,2000-02-12
4,4,1,4,0,6,1,6,0,0.6385297128721618,2000-02-14
6,10,10,0,2,3,7,3,3,0.27530757106177417,2000-01-07
10,3,6,6,9,10,0,2,10,0.21879858407520636,2000-02-20
6,10,6,8,3,6,2,3,7,0.5338956378765073,2000-01-01
4,10,3,6,2,8,9,8,0,0.6067908232054995,2000-01-19
1,1,5,3,3,2,6,1,5,0.1483437963919988,2000-01-08
5,4,5,0,2,4,8,5,1,0.7109774389497416,2000-02-11
1,8,8,3,6,5,2,6,7,0.08688470141941629,2000-01-14
1,1,2,5,6,3,7,9,0,0.7598999592028565,2000-02-10
5,0,1,10,7,0,0,4,4,0.17803791984157435,2000-02-10
5,5,9,4,10,7,8,4,3,0.5645263976392397,2000-01-24
10,8,9,8,1,8,10,1,8,0.21615412478633944,2000-01-11
1,6,2,10,3,1,2,0,5,0.9113443073839024,2000-02-05
3,5,7,10,0,10,1,8,9,0.9875063903416956,2000-02-12
1,2,2,1,10,7,4,6,6,0.6225216365107801,2000-01-21
10,5,2,9,7,9,10,10,0,0.44929299055850747,2000-02-20
3,7,5,6,8,2,3,7,9,0.38659982580038177,2000-02-02
6,4,9,2,5,4,2,7,4,0.8634631956074748,2000-01-25
9,6,7,4,1,7,10,9,10,0.13504231727095517,2000-02-01
8,5,8,4,10,10,5,4,0,0.8644531593784986,2000-02-11
5,7,7,7,4,3,4,4,2,0.8007706022561194,2000-02-14
1,8,9,5,3,7,6,1,7,0.4214318425539597,2000-02-04
9,3,5,8,7,3,2,8,0,0.14392831403586293,2000-02-10
0,7,5,10,8,2,10,9,4,0.8640708894669871,2000-01-10
1,6,2,8,7,2,3,6,10,0.7409128450488066,2000-02-19
10,1,9,0,10,7,2,10,5,0.8731460673794588,2000-02-09
10,3,8,1,4,4,3,3,9,0.8368940776944952,2000-01-09
10,6,2,9,3,1,4,2,6,0.8053978827258045,2000-02-04
3,8,4,0,6,10,3,9,9,0.24456982431485874,2000-01-25
4,6,5,5,7,1,3,8,6,0.018022871522744954,2000-02-18
8,10,6,9,2,3,0,3,2,0.3589429533078753,2000-02-05
0,8,10,3,7,6,0,7,1,0.9019176996708947,2000-02-17
10,5,7,1,10,3,7,4,6,0.43111720898302597,2000-02-10
3,5,0,10,5,4,7,4,7,0.22794107193130753,2000-01-07
6,5,8,8,5,0,5,2,1,0.9863938986986273,2000-02-14
2,6,3,8,10,2,8,0,2,0.8154803398359659,2000-01-28
3,3,8,7,10,10,7,9,9,0.9837047948131191,2000-02-02
5,8,3,10,7,6,8,4,2,0.6636358142634139,2000-02-11
4,4,9,0,5,1,8,3,4,0.7462326369279385,2000-02-16
7,7,4,1,1,4,5,8,5,0.6144858095494016,2000-01-26
8,1,6,1,6,10,6,8,9,0.04739539805717996,2000-02-12
9,2,5,9,5,8,3,8,7,0.16171577160014228,2000-02-02
5,0,5,0,9,2,5,9,6,0.17976156722792846,2000-02-03
4,8,5,8,7,6,10,4,7,0.3614278376837594,2000-01-14
4,0,7,7,5,7,3,7,8,0.3622985215005191,2000-01-24
10,6,2,7,5,4,6,6,7,0.1843867527585218,2000-01-13
3,4,7,0,6,1,1,9,8,0.24857595959673118,2000-02-06
7,9,1,4,4,7,10,1,9,0.34433297000817153,2000-01-18
4,5,4,9,0,1,6,8,5,0.6569720757886649,2000-02-10
0,10,9,3,8,1,9,9,4,0.9151084927064912,2000-02-10
8,2,9,1,9,0,3,9,1,0.5831778735006885,2000-02-16
10,6,9,8,3,1,10,8,9,0.5693682348402993,2000-02-05
1,2,3,10,1,4,9,5,7,0.4066075906709373,2000-01-31
5,8,6,2,5,0,5,6,4,0.9319385185007624,2000-01-31
10,5,3,1,3,10,2,1,10,0.5896288709695328,2000-01-16
3,7,1,9,10,1,7,3,6,0.3317810704791748,2000-02-20
5,10,7,7,3,5,2,10,2,0.050410435452422075,2000-02-16
7,5,1,6,9,4,4,4,2,0.3275466101450867,2000-01-10
3,8,5,5,6,2,9,6,2,0.6045977024209894,2000-01-31
8,7,6,5,5,3,8,4,3,0.2998354475432954,2000-01-27
0,0,3,0,8,0,1,3,4,0.24966265669456167,2000-01-28
6,6,1,2,6,6,0,0,10,0.5190296824916798,2000-02-15
1,4,6,9,5,0,10,10,5,0.261376025304745,2000-02-07
1,7,2,10,10,1,6,2,1,0.6782439343515062,2000-01-17
3,7,1,8,7,4,7,0,1,0.5552243181779408,2000-01-13
2,5,1,8,3,4,3,2,8,0.5606592852582687,2000-01-29
1,8,6,10,4,9,6,7,1,0.7442226907423964,2000-01-05
0,7,8,0,1,0,2,0,9,0.5560038652989446,2000-02-02
3,4,9,6,10,1,1,3,8,0.7164451999740334,2000-01-20
7,3,10,5,2,2,5,4,2,0.13727782835154256,2000-01-09
8,9,8,7,10,1,7,2,3,0.6815411144077159,2000-01-30
2,7,5,9,1,6,1,4,7,0.6769309707116606,2000-01-09
5,6,4,7,0,3,5,6,0,0.46623017701759173,2000-01-27
2,2,0,5,4,6,3,1,8,0.9711523766977174,2000-02-04
10,10,1,3,9,4,4,9,5,0.36878883683099484,2000-02-18
3,2,3,6,0,4,8,0,9,0.623053602561027,2000-02-03
